building_id,damage_grade
87970,1.0
462775,0.5
506065,0.5
756251,0.5
93115,1.0
498894,0.0
313151,0.5
820615,0.5
288076,0.0
1046780,0.5
592049,0.5
533493,0.5
115996,1.0
941342,1.0
949017,0.5
807786,0.5
913996,0.5
984843,0.5
854873,0.5
871423,0.5
640516,0.5
908042,0.5
925227,0.5
494436,1.0
709909,1.0
338751,0.0
318353,0.0
437519,0.5
255735,0.5
927752,0.5
80031,0.5
130410,0.0
15205,0.0
601666,0.5
718851,1.0
218663,0.5
408988,0.5
1022575,0.5
965480,0.5
1013369,1.0
786312,0.5
211379,1.0
376712,0.5
789852,1.0
414414,0.5
195754,0.5
611563,1.0
887709,1.0
1014301,0.5
568905,0.5
292115,1.0
195772,0.5
247927,0.5
1050699,0.5
220465,0.5
375774,0.5
465062,1.0
86024,0.5
224141,0.5
117081,1.0
31200,1.0
130950,0.5
282068,0.0
770895,1.0
196415,0.0
729943,1.0
1011503,0.5
340431,0.5
940539,0.0
689654,0.5
537651,1.0
878523,0.0
992086,0.5
850744,1.0
241726,0.5
463517,0.5
105282,0.5
644549,0.5
1009662,0.5
677645,1.0
1002727,1.0
949345,1.0
284469,1.0
64662,0.5
982598,0.5
854715,1.0
53078,1.0
179398,0.0
916004,1.0
854752,1.0
119525,0.5
688605,0.5
995071,0.5
114297,1.0
129743,1.0
703927,1.0
976311,0.5
419123,1.0
1045531,0.0
467190,1.0
941400,0.0
369558,1.0
746109,1.0
208339,0.5
955158,1.0
351038,1.0
897402,1.0
1019482,1.0
618068,0.5
233652,1.0
646980,0.5
5980,0.5
174180,0.5
594460,1.0
811166,0.5
279277,0.0
447002,0.5
629175,0.5
537731,1.0
427337,0.0
630832,0.5
295088,1.0
768053,0.5
750594,0.0
477266,1.0
279578,1.0
988890,0.5
554883,1.0
780140,1.0
415767,0.0
952946,0.5
830542,0.5
947670,1.0
494492,0.5
669350,0.5
701418,0.5
261803,0.0
400376,0.5
378687,0.5
86555,0.5
960798,1.0
332599,1.0
989000,1.0
903531,0.5
19562,1.0
912606,0.5
806186,0.5
610136,0.5
850391,1.0
851730,0.0
310549,0.5
493278,1.0
824711,1.0
291433,1.0
980541,0.5
144578,0.5
680953,0.5
468870,0.5
347562,0.0
1044943,1.0
239808,1.0
125807,0.5
465741,0.0
384137,0.5
384196,0.5
348339,0.0
570559,1.0
183405,1.0
662010,0.5
202514,0.5
924941,0.0
133946,0.0
185716,0.5
394367,0.5
622994,0.5
905953,0.5
582642,0.5
111671,1.0
290513,0.5
108744,1.0
567758,1.0
524665,0.0
445851,0.5
195000,0.5
532023,0.5
285138,0.5
332541,1.0
807469,1.0
661904,0.0
861870,0.5
285632,0.5
743317,0.5
939034,0.5
110058,1.0
89871,0.5
194964,0.5
895336,1.0
573896,0.5
440639,0.5
952664,0.5
233728,1.0
333,1.0
424323,0.5
916821,0.5
1007404,0.5
181951,0.5
435591,0.0
752415,1.0
322278,0.5
984195,0.0
533110,0.5
537284,0.5
632827,1.0
419131,0.5
663392,0.5
210363,0.5
649520,0.0
629323,0.5
709743,0.5
679627,0.5
211786,1.0
58771,0.0
883711,0.5
738714,0.5
252663,1.0
496111,0.5
673520,0.5
1043324,0.5
802418,0.5
719158,0.5
587000,0.5
850534,1.0
405058,0.5
911703,0.5
678020,1.0
204189,0.5
735898,0.0
489089,1.0
331210,0.5
942524,1.0
278072,1.0
669617,0.0
1026084,0.5
1035478,0.5
183494,0.5
469829,0.5
743527,1.0
189920,0.5
970061,1.0
200449,1.0
788988,0.5
412761,0.5
573542,0.5
996138,0.5
136688,1.0
512080,0.5
222772,0.5
680697,0.0
291324,0.5
935727,0.5
898186,0.5
546149,0.5
520576,0.5
1045366,0.5
688378,0.5
998140,1.0
869668,1.0
302950,1.0
963388,0.5
179551,1.0
758124,0.0
933336,1.0
1024033,0.5
761209,0.5
1026520,0.5
834321,0.5
757906,1.0
91278,0.5
276843,0.5
906051,1.0
164620,0.0
140994,0.5
26432,0.5
357020,1.0
361057,0.5
897040,0.5
460409,0.0
291009,1.0
588533,0.5
727189,1.0
378831,0.0
37876,0.0
321235,1.0
810610,0.5
712827,1.0
427555,0.5
413407,0.5
69005,1.0
272339,1.0
398671,0.5
666868,0.5
343255,1.0
493958,0.5
95859,1.0
538110,1.0
7801,1.0
58738,0.5
994038,0.5
46358,0.5
285923,0.5
871852,0.5
661262,0.5
899793,0.5
120106,0.0
462174,1.0
797358,1.0
24603,0.5
483947,0.5
1038478,0.5
1051952,1.0
356495,0.5
28892,0.5
1705,0.0
148052,0.5
121503,0.0
363359,0.0
637329,0.5
411565,0.5
863626,0.5
327265,1.0
804348,0.5
145379,1.0
680954,0.5
873127,0.0
688421,0.5
704502,0.5
312853,1.0
113402,1.0
95729,1.0
598943,0.5
161068,0.5
518289,1.0
86731,0.5
792841,0.5
221484,0.5
249072,1.0
1033339,0.5
338563,1.0
446420,1.0
795946,1.0
882521,1.0
5919,1.0
367181,1.0
465952,0.5
316386,0.5
16834,0.5
787340,0.5
1002054,0.5
700293,0.0
878041,0.5
1009487,0.5
625809,0.0
252365,0.5
1038032,0.5
259016,0.0
984106,0.5
344347,1.0
210524,0.5
917596,0.5
549763,0.5
190551,1.0
363092,0.5
33276,0.5
818982,0.5
22221,0.5
831511,0.5
1010859,0.5
890853,1.0
347518,0.5
877720,0.5
926046,0.5
542269,1.0
314607,0.5
345605,1.0
361731,0.5
431786,1.0
877308,1.0
987557,1.0
352613,0.5
498193,0.5
437745,1.0
605751,1.0
388795,0.0
346710,1.0
976149,0.5
380768,0.5
941959,0.5
644572,1.0
696660,0.5
204074,1.0
631290,1.0
934684,1.0
562554,1.0
276436,0.5
126605,0.5
11253,1.0
314344,0.5
918484,1.0
421830,0.5
79895,0.5
852669,0.5
55691,1.0
710861,0.5
1041301,0.5
539041,1.0
214192,0.5
1046187,0.5
217885,0.5
845660,1.0
337686,1.0
73367,0.5
353889,1.0
516114,0.5
634314,0.5
799952,0.5
339284,1.0
866374,0.5
448110,0.5
462694,0.5
836595,0.5
563433,0.5
278689,0.5
124683,1.0
8036,1.0
275396,0.5
793724,0.5
846839,1.0
155134,0.5
575893,1.0
120684,0.5
241816,0.5
668783,0.5
194546,0.5
451471,0.0
566165,1.0
554192,0.5
372725,1.0
192606,1.0
566711,0.5
417814,0.0
18303,0.5
446068,1.0
418341,0.5
530701,0.5
805905,0.5
428628,0.5
831414,1.0
298298,1.0
84674,0.5
847780,1.0
743844,1.0
900553,1.0
104650,0.5
611360,1.0
1019779,0.5
587636,1.0
1024744,1.0
793369,0.5
557964,0.0
111206,0.5
197229,0.5
787269,1.0
333046,0.0
904937,0.5
583553,0.5
189810,1.0
112195,0.5
399184,0.5
460196,1.0
266598,0.0
643631,0.5
619072,0.5
1038001,0.5
585277,0.5
548819,0.5
557083,0.5
469837,1.0
813319,0.5
978330,0.5
163993,0.5
888279,0.5
505095,1.0
80621,0.5
988650,1.0
929698,0.5
481759,1.0
810594,0.0
234870,0.5
1023227,0.0
97114,0.5
884071,0.5
786370,0.0
31761,0.5
128799,0.5
541948,0.5
79811,1.0
23159,0.0
763124,0.0
166667,0.5
493796,0.0
11791,0.5
725876,0.5
1036825,0.5
13410,0.5
863224,0.5
28835,0.0
1039756,0.0
702956,1.0
564231,0.5
470559,1.0
470268,1.0
197514,1.0
845646,0.5
847486,0.5
843821,0.0
22443,0.5
372178,1.0
837788,0.5
881800,0.5
549150,0.5
841788,1.0
867225,0.5
359720,0.5
622743,0.5
422133,0.5
474993,0.5
537663,0.5
376431,1.0
242670,0.5
370374,0.5
1021120,0.0
584239,1.0
587605,1.0
832585,0.5
635307,1.0
463534,0.5
163180,1.0
979691,0.5
688837,0.5
32282,0.0
586519,0.5
942615,0.5
183945,0.5
509482,0.5
372857,0.5
688916,0.5
326993,0.0
604945,0.0
24544,0.5
562932,0.5
161698,0.5
572428,1.0
976162,1.0
842468,0.5
262725,1.0
678841,0.5
310287,0.5
964211,0.5
794242,0.5
333563,0.0
271679,1.0
336983,0.5
38864,0.5
1052539,0.0
813334,0.5
1005831,1.0
918475,1.0
828647,0.5
951385,0.5
596174,0.5
639225,0.5
602215,0.5
219004,0.5
896832,0.5
937271,1.0
129905,1.0
886637,0.0
988230,1.0
609712,0.5
330583,0.5
81661,1.0
185092,0.5
460185,0.5
332772,1.0
665874,0.0
50262,0.5
305562,0.5
412835,0.5
253386,1.0
276902,0.5
400345,1.0
152361,1.0
206453,1.0
627256,0.5
723608,1.0
321528,0.5
726292,1.0
915938,0.5
839310,0.5
1020072,1.0
26342,0.0
584560,1.0
819469,0.5
521352,0.5
1015614,0.5
313826,0.5
648402,1.0
250622,0.5
638759,0.5
177322,0.5
1026241,1.0
541098,1.0
741650,0.5
655815,1.0
25343,0.5
579417,0.5
424868,0.5
375209,0.5
877135,1.0
590088,1.0
784675,1.0
124066,0.5
248304,1.0
781603,1.0
419319,0.5
416612,1.0
249946,1.0
183515,0.0
952788,1.0
867325,1.0
679461,0.0
331033,0.5
149449,0.5
69931,0.5
14090,1.0
1044825,0.5
66727,1.0
829613,1.0
228823,1.0
882144,0.5
53308,0.5
608317,1.0
836052,0.5
394088,0.5
471100,0.5
992209,1.0
117125,0.5
416652,1.0
328543,0.5
1003209,0.5
336730,1.0
597093,0.5
599398,1.0
286426,1.0
479551,0.5
44590,0.5
159550,1.0
640294,1.0
523190,1.0
749716,1.0
433628,0.5
268713,0.5
24728,0.5
794119,0.5
595660,1.0
734216,1.0
596248,1.0
403796,0.5
695857,1.0
1003168,1.0
14563,1.0
746818,0.5
586796,1.0
236124,0.5
203318,0.0
147478,0.5
321904,0.5
459152,0.5
846976,0.0
911465,0.5
938393,0.5
536281,0.5
152494,1.0
713933,0.0
52924,1.0
439589,0.5
848040,0.5
226880,1.0
646682,0.5
1023176,1.0
553022,0.5
633915,1.0
953894,1.0
467381,0.5
65598,1.0
251843,1.0
501145,0.5
374293,0.5
935060,1.0
700877,0.5
384573,1.0
440784,1.0
695497,0.5
946044,0.5
353563,0.5
724111,0.5
851089,0.5
608652,1.0
891269,0.0
936414,0.5
201781,0.5
532140,0.5
287195,1.0
509636,0.5
39413,0.5
283945,0.5
887374,0.5
216900,1.0
254897,1.0
738774,1.0
493986,1.0
4644,0.5
719621,1.0
374659,0.5
8769,1.0
567500,0.5
373287,1.0
1007844,1.0
716875,1.0
814954,0.0
260144,0.5
810530,0.5
709969,0.5
251276,1.0
977298,0.0
549047,0.5
417949,1.0
75669,1.0
415668,0.5
451514,0.5
453959,1.0
61308,0.5
374377,1.0
697660,0.5
856641,1.0
30806,1.0
259195,0.5
108385,0.0
648386,0.5
413707,0.5
315366,0.0
959634,1.0
682196,0.5
546416,0.5
973100,0.5
155789,0.5
1005675,0.0
482163,0.5
48724,0.5
785912,0.5
108109,1.0
214134,0.5
703786,0.5
425703,0.5
33182,0.5
1018043,0.5
962554,1.0
879188,0.5
927549,1.0
601358,0.5
1044725,0.5
1033759,0.5
700993,0.5
224557,0.5
640463,0.5
51603,0.0
903481,1.0
893505,1.0
340573,0.0
229164,1.0
1004700,0.5
318231,0.5
495786,0.5
245478,0.5
492143,0.5
463857,1.0
444981,1.0
218880,0.5
13923,0.5
272753,0.0
435124,0.5
551816,1.0
6037,0.5
543431,1.0
743211,1.0
65187,0.5
970420,0.0
526475,0.5
630106,0.5
550233,1.0
968341,1.0
594870,0.5
861340,0.5
291797,1.0
1018366,0.5
398401,0.5
435695,0.0
644339,0.5
1012272,0.5
233867,0.5
319677,0.5
164515,0.5
166848,0.5
793579,0.5
666778,0.5
261383,0.5
367743,0.5
879785,0.5
21004,0.5
449095,1.0
301439,0.0
797208,0.0
598324,1.0
698123,0.0
646807,0.5
843732,0.0
169135,0.5
304395,1.0
858073,0.5
302171,0.5
780338,0.5
374111,0.5
519340,0.0
1027529,1.0
24555,1.0
125986,0.5
454018,0.5
266733,1.0
377223,0.5
774582,0.5
566280,0.5
404438,0.5
332971,0.5
564067,1.0
7781,1.0
400037,0.5
507988,0.0
911296,0.5
116691,0.0
245999,1.0
4462,1.0
635279,0.0
650902,0.5
171054,0.5
717867,0.5
269625,0.5
383373,0.5
954065,0.0
760194,0.5
67435,0.5
397403,1.0
817090,0.5
427619,1.0
150980,0.5
539016,1.0
966158,0.5
282824,0.5
843630,1.0
1018083,0.5
745473,0.5
399337,0.0
908593,0.5
435866,0.5
54404,1.0
154784,1.0
27890,0.0
478282,0.0
670876,0.5
572779,1.0
110833,0.5
425517,0.5
1003247,0.5
662830,0.5
125747,1.0
866262,0.5
655647,0.5
280901,1.0
924699,0.5
578816,0.5
812963,0.5
387114,0.5
159685,0.5
937560,0.5
572723,0.5
566037,1.0
728006,1.0
528243,0.5
69420,0.5
652801,1.0
824618,0.5
959986,0.5
250971,0.5
567459,0.5
731084,1.0
776137,0.5
533725,0.5
93932,0.0
657753,0.5
500668,1.0
125805,1.0
1015563,0.5
610508,0.5
196875,1.0
869770,0.5
14217,1.0
435618,0.5
81200,0.5
864469,1.0
356443,1.0
532240,1.0
667910,0.5
369060,0.5
215795,0.0
292109,1.0
660384,1.0
315479,0.5
448823,1.0
88386,0.5
229904,0.5
107956,0.0
445821,1.0
873766,0.5
193885,0.0
359183,0.5
704654,0.5
3070,0.5
752378,1.0
39866,0.5
1015261,1.0
923128,1.0
372149,0.5
103967,0.5
341838,0.5
348564,0.5
126965,1.0
93464,0.5
344619,1.0
869128,1.0
962983,0.0
203401,1.0
1052779,0.5
911486,0.0
623935,1.0
580637,0.5
232758,1.0
943318,1.0
408430,0.5
222951,1.0
411441,1.0
983990,1.0
120234,0.5
306407,0.0
39927,1.0
640282,0.5
605718,1.0
126062,0.5
589838,1.0
994878,0.5
498019,0.5
689713,0.5
732495,1.0
1011880,0.0
82349,0.5
872104,1.0
848932,1.0
284839,0.5
247075,0.5
581639,0.5
155422,0.0
230291,1.0
75929,0.5
853351,1.0
832716,0.5
778046,0.5
626186,1.0
479665,1.0
954315,0.5
694316,0.0
578472,0.5
1022681,0.5
179664,0.5
789906,0.5
986078,0.5
248872,0.5
542904,0.5
225824,1.0
177411,1.0
122258,1.0
495512,1.0
714353,0.5
271899,0.0
156325,1.0
585454,0.5
222093,0.5
756347,1.0
277229,0.5
356149,1.0
253363,1.0
373948,1.0
952346,1.0
536160,0.5
654450,1.0
847331,0.0
710604,0.5
372988,0.5
11424,0.5
101355,0.5
876223,0.5
250184,0.5
834294,0.5
32564,0.5
644051,0.5
500871,0.5
425527,0.5
288686,0.5
724228,0.5
639640,0.0
166696,0.5
543721,0.5
784000,1.0
582916,1.0
440160,0.5
167249,1.0
537500,1.0
1037436,0.5
667545,0.5
224324,0.5
778574,0.0
683536,1.0
936948,1.0
667089,1.0
104824,1.0
298193,1.0
550102,1.0
832100,0.5
465707,1.0
876110,1.0
727798,0.5
92613,0.5
283382,1.0
67298,0.5
393319,1.0
836593,0.5
868042,0.5
669514,0.0
631184,1.0
784403,0.5
1020454,1.0
500427,0.5
381979,1.0
217504,0.0
683275,0.5
701680,0.5
798512,0.0
603242,1.0
749038,1.0
117654,0.5
828994,0.5
1029910,0.5
598390,0.5
130985,0.5
738458,0.5
654095,1.0
494098,1.0
431212,1.0
757241,1.0
20155,1.0
976830,0.5
892971,0.5
569634,0.5
812742,0.5
451035,0.5
796788,0.5
804266,1.0
638420,0.5
718760,0.0
143475,1.0
499876,1.0
671855,0.5
840993,0.0
558485,0.5
531833,0.5
178675,0.5
499474,0.5
712756,0.5
360619,0.0
683793,0.5
462980,1.0
270645,0.0
23600,1.0
620429,0.5
798617,0.5
718499,0.0
106996,0.5
22311,0.5
204753,0.5
162821,1.0
263821,0.5
977954,0.5
963721,0.5
718011,0.5
184609,1.0
575731,0.5
24875,1.0
897085,0.5
721554,1.0
881643,1.0
823746,0.0
875142,1.0
669875,1.0
448643,1.0
941776,1.0
749232,0.0
982903,0.5
9382,0.5
841656,1.0
881968,1.0
224177,0.5
727759,1.0
495693,1.0
153004,0.5
59499,0.5
293898,0.5
795363,0.5
376409,0.0
950872,0.5
20358,0.5
310419,0.5
383477,0.5
710231,0.5
659511,1.0
748805,0.5
681085,0.5
252198,1.0
410879,1.0
230921,1.0
483113,0.5
26621,0.5
406667,0.5
996063,0.5
50640,0.5
339671,0.5
679412,0.5
146742,0.5
906440,1.0
898664,0.5
925455,1.0
365785,0.5
803072,1.0
58813,1.0
1019059,1.0
480216,0.5
326142,0.5
129850,0.5
404810,0.0
960079,0.5
891804,0.0
870881,0.5
72801,0.5
410646,0.5
635880,0.5
433813,1.0
255744,0.5
1009076,0.5
724590,1.0
751448,1.0
498963,0.5
99720,1.0
386791,0.5
29648,1.0
480692,0.0
207111,0.5
871859,0.5
777610,0.5
221742,0.5
898994,0.5
16528,0.5
293967,0.5
910836,0.5
584233,1.0
121370,1.0
1029927,1.0
1002579,0.5
255059,0.5
445271,0.5
189248,0.5
284670,0.5
664448,1.0
306418,0.5
1018022,0.5
498697,1.0
880545,0.5
905989,0.5
553410,0.5
167225,0.5
272512,0.5
197597,0.5
944608,0.5
727225,0.5
517859,1.0
745658,0.5
355547,0.5
540568,1.0
577952,1.0
1042766,0.5
232051,1.0
421802,0.0
952836,0.0
504162,0.5
1039132,0.5
945121,0.5
974561,0.5
794202,0.5
149905,1.0
462429,1.0
27810,0.5
174597,0.5
21787,1.0
860803,0.0
663222,0.5
416979,0.0
752582,0.5
220652,0.5
151479,0.5
1013775,0.5
1047480,0.5
361628,1.0
151405,0.0
788762,1.0
109089,1.0
512010,0.5
358782,0.0
127296,1.0
847304,1.0
694740,0.5
809161,1.0
19652,1.0
782188,0.5
76177,1.0
1046421,1.0
33022,0.5
535230,0.5
376890,1.0
12061,0.5
554282,0.5
267478,1.0
686440,1.0
997363,0.5
758563,0.5
49084,0.5
564603,0.5
2549,1.0
399450,0.5
339419,0.5
684656,0.5
1025596,0.5
562867,0.5
306964,0.5
367921,1.0
510118,0.5
961741,1.0
824499,0.5
720028,1.0
363148,0.5
54552,1.0
141333,0.5
317271,0.5
915966,1.0
91062,0.5
609561,1.0
222629,1.0
527231,1.0
1050261,1.0
957100,1.0
497116,1.0
705505,1.0
804567,0.5
177500,0.5
469826,1.0
341774,0.5
825575,0.5
1043275,1.0
697081,0.5
194401,0.5
525581,0.5
705040,0.5
478264,0.0
563814,0.5
165164,1.0
822156,0.5
431729,0.5
843413,1.0
105762,0.5
110168,1.0
1016178,1.0
156689,0.5
818106,0.5
642525,1.0
774181,0.5
902010,0.5
539345,0.5
556453,0.5
871667,0.5
704149,0.5
668793,0.5
819829,0.5
254884,1.0
141837,0.5
251664,1.0
771211,0.5
538799,0.5
533395,0.5
2541,0.5
122623,0.5
959980,0.0
871020,0.0
543725,0.0
410375,0.5
77387,0.5
1020599,1.0
521652,0.5
346613,1.0
474902,0.5
64812,0.5
665787,0.5
400729,0.5
482835,0.5
492828,0.5
918656,0.5
862729,0.0
907801,0.5
803169,0.5
826315,0.5
937558,0.0
202862,0.5
489822,0.5
1024382,1.0
477372,0.5
167884,0.5
190318,1.0
214099,0.5
334133,1.0
766396,0.0
673663,0.5
227788,1.0
277139,0.5
608478,0.5
744108,0.0
349345,0.5
867592,0.5
776255,1.0
680708,0.5
1021058,1.0
258059,0.5
222702,1.0
462062,0.5
31856,0.5
907656,0.0
405704,0.5
691572,0.5
28184,0.0
190690,0.0
71574,0.5
206507,1.0
744444,0.0
293333,0.0
853620,0.5
24383,1.0
26154,0.5
94994,1.0
581220,0.5
355972,1.0
50001,0.5
57126,1.0
320420,0.5
1021107,0.5
673190,0.5
452132,1.0
1010663,0.5
103757,0.5
749567,0.5
484548,0.0
40114,0.0
792678,0.5
979191,1.0
10766,0.5
916460,0.5
147970,0.5
508177,1.0
717385,1.0
600756,0.5
796654,0.0
174332,1.0
160799,0.5
59424,0.5
897944,0.5
264652,0.5
203064,0.5
899109,0.5
176886,0.5
336575,1.0
614014,0.5
52141,1.0
161986,1.0
1001861,0.5
640528,0.5
528773,0.5
806533,0.5
588737,1.0
391763,1.0
174881,0.0
932554,0.5
873066,0.5
1000506,0.5
959920,1.0
820172,0.5
595276,0.5
143404,1.0
1031247,0.0
546889,0.5
463000,0.0
349821,1.0
640140,0.5
273200,0.5
202301,1.0
774236,0.5
646812,0.5
686013,0.5
285300,0.5
435165,0.0
975128,1.0
770885,1.0
103481,0.5
884355,0.0
1046746,0.5
263920,0.5
875037,0.5
203535,1.0
670885,1.0
733872,0.5
509212,0.5
901540,1.0
318988,1.0
11979,1.0
308477,0.5
382987,1.0
186588,1.0
829113,1.0
441746,0.5
836942,0.5
4751,1.0
624599,1.0
884462,1.0
218828,1.0
392208,0.5
6918,1.0
1036351,0.5
624476,0.5
107816,0.5
534787,0.5
79860,1.0
647664,0.5
434667,0.0
957380,0.5
61306,0.5
123046,0.5
92327,1.0
820318,0.5
397133,1.0
1035724,0.5
871108,0.5
56529,0.5
744365,0.5
140684,1.0
995798,1.0
433135,0.5
931644,0.0
450014,0.5
933839,0.5
395905,0.0
420570,1.0
32643,1.0
676263,1.0
751031,1.0
805044,1.0
251767,0.5
193739,1.0
521744,0.5
73535,0.5
364497,0.5
851107,1.0
114260,1.0
671528,0.5
941796,0.5
362223,0.5
300000,0.5
921161,0.0
604,1.0
504338,1.0
846821,0.5
359685,1.0
71557,0.5
332762,0.5
340741,0.5
271761,0.5
766518,1.0
206144,1.0
157221,0.5
618685,0.5
791664,1.0
325104,0.5
991963,0.5
908546,0.5
872036,0.5
539488,0.5
115531,0.5
137363,0.5
132311,1.0
9827,0.0
948393,0.5
870728,0.5
124328,0.5
402727,0.5
625690,0.5
432476,1.0
478754,1.0
64938,1.0
391475,1.0
561270,1.0
1018983,1.0
541554,0.5
595499,1.0
991068,0.5
435355,0.5
597810,1.0
592374,1.0
519219,0.0
1006169,0.5
387741,1.0
622036,1.0
124268,0.5
454644,0.5
82225,0.5
68452,0.5
34618,0.5
418480,0.5
581997,0.5
306272,1.0
24741,1.0
310148,1.0
888503,0.5
822195,0.5
842738,1.0
681488,0.5
988758,0.5
16605,1.0
800212,1.0
136356,1.0
325683,0.5
1003926,1.0
835543,1.0
39620,0.5
73222,1.0
953784,0.5
91317,1.0
202175,0.5
698925,0.5
627877,0.5
405982,1.0
732375,1.0
456758,0.5
985085,0.5
607041,0.5
20546,0.5
747776,1.0
615122,0.5
835745,0.5
869700,0.5
126287,0.5
983238,0.5
409083,0.5
801993,0.5
710487,0.5
250337,0.5
208663,0.0
89115,0.5
563209,0.5
504530,1.0
873221,1.0
817768,0.5
860579,1.0
892982,0.5
232508,0.5
731340,1.0
822486,1.0
784848,1.0
1027804,1.0
1031167,0.5
68626,0.5
307204,0.0
972040,0.5
358290,0.5
500667,0.5
1041271,1.0
989535,0.5
642160,0.5
233508,1.0
118931,0.5
703101,0.5
883139,1.0
8140,0.0
482613,0.5
856140,0.5
100574,1.0
677672,1.0
283686,0.5
157853,0.5
951785,0.5
69189,0.0
1010223,0.5
120958,0.5
1020894,0.5
276275,0.5
897776,1.0
784149,0.5
186278,1.0
6839,0.5
192796,1.0
202670,1.0
405087,0.5
521364,0.5
908949,1.0
423215,0.5
2976,1.0
545913,0.5
328650,0.5
378393,0.0
211006,0.5
768774,1.0
725852,0.5
374181,0.5
906703,0.5
737404,1.0
700919,0.0
465878,1.0
716232,0.5
504453,0.5
295349,0.5
1052739,1.0
672378,0.5
920977,0.5
834308,0.5
352493,0.5
1001567,0.5
885416,0.5
967856,0.5
216914,1.0
163703,0.5
330802,0.5
991493,1.0
640130,1.0
350853,1.0
1040939,0.5
823473,1.0
163296,0.5
43181,1.0
897498,1.0
5603,0.5
479108,0.0
597662,0.5
443034,1.0
797643,1.0
261235,0.5
326458,0.0
760668,0.5
1005022,1.0
433726,0.5
485567,0.5
719169,0.5
130849,0.5
599284,0.5
833691,0.5
1009166,0.5
363370,0.5
915470,1.0
522450,0.5
675900,0.5
41571,0.5
592250,0.5
914676,0.5
757537,0.5
53541,0.5
1030827,0.5
108999,0.5
620957,1.0
290440,0.5
667969,0.5
849396,1.0
998586,1.0
952249,1.0
352174,0.5
619862,0.5
504450,0.0
360519,0.5
755961,0.5
966465,0.5
853762,1.0
574884,1.0
906837,1.0
581967,0.0
475262,0.5
489257,0.5
218485,0.5
971739,0.0
591122,0.5
927998,0.5
516413,1.0
676090,1.0
140981,0.5
341059,0.0
234018,0.5
892203,0.0
868103,0.5
603380,0.5
389937,1.0
322191,0.5
409271,0.0
970372,1.0
471683,0.5
76197,0.5
976492,0.5
369967,1.0
163156,0.0
13113,0.5
492308,0.5
452969,1.0
368674,0.0
253625,0.5
212415,1.0
979400,1.0
339227,1.0
595500,0.5
453538,1.0
217785,1.0
84991,0.5
952483,1.0
886653,0.0
871407,1.0
832451,0.5
407395,0.5
182356,0.5
369527,0.5
826479,1.0
983266,1.0
930811,1.0
700022,0.5
947682,1.0
641247,1.0
528739,0.5
305074,0.0
158873,0.5
101294,1.0
652106,0.0
741704,0.5
486856,0.5
81290,0.5
1043497,0.5
176506,0.5
112166,1.0
636133,1.0
198606,1.0
1046424,0.5
402953,0.5
730184,1.0
1033315,0.5
1029719,1.0
156429,0.5
909466,0.5
396761,0.5
603753,0.5
147800,0.5
376018,0.5
222538,0.5
1030841,0.5
469847,0.5
617845,1.0
527513,0.5
685782,1.0
881826,0.5
104223,1.0
72669,0.5
510197,0.5
136217,0.5
119658,0.5
1043182,0.0
557468,0.0
476305,0.5
756036,0.5
319539,0.5
465796,1.0
360122,1.0
927454,0.5
669052,1.0
297969,0.5
520456,0.5
1036507,1.0
843128,1.0
922473,1.0
920848,1.0
706942,1.0
546167,1.0
484110,0.0
358054,0.0
686270,1.0
239989,1.0
671821,0.5
264440,0.5
48974,0.5
111021,1.0
1034222,0.0
398907,0.5
104017,0.5
844341,0.5
441856,0.5
914751,0.0
228337,0.5
962235,0.5
808020,0.5
927933,0.5
137770,0.5
791930,0.5
675793,0.0
53047,1.0
838919,1.0
607951,0.5
72161,0.5
669189,0.5
949465,1.0
168008,1.0
935752,0.0
795549,0.5
428536,0.5
332136,1.0
1000063,0.0
770616,0.5
450084,0.0
925596,0.5
815785,0.0
895929,1.0
915329,0.5
343986,0.5
36154,0.5
332058,1.0
273042,0.5
709055,1.0
332219,1.0
934404,1.0
92284,0.5
795060,0.5
671974,0.5
276758,0.5
876064,0.5
559534,0.5
509235,0.5
732743,0.5
135127,1.0
97769,1.0
616189,0.5
720945,1.0
787412,0.5
310296,0.5
901178,0.0
898167,0.5
867742,1.0
695514,1.0
687918,0.5
1045094,0.5
848643,1.0
540579,0.0
614476,0.5
1024861,0.0
610016,0.5
862527,1.0
786567,0.0
34452,1.0
764804,1.0
509593,0.5
1024177,1.0
417821,0.5
465237,1.0
131266,1.0
594378,1.0
1007569,0.5
874752,1.0
461407,0.5
982366,0.5
452068,0.5
134575,0.5
598906,0.5
639369,0.5
663048,0.5
1004557,1.0
333543,0.5
493969,0.5
125247,0.5
779087,0.5
720325,1.0
779777,0.0
436636,1.0
254443,0.5
188035,0.5
294071,1.0
277891,0.5
252012,0.0
799533,0.5
473823,0.0
963213,1.0
508447,0.0
922962,0.5
1044205,0.5
151795,0.5
590934,1.0
117031,1.0
525525,0.5
678819,0.5
612194,0.5
348894,1.0
531825,1.0
720675,1.0
479107,0.5
71970,0.5
322180,0.5
62731,0.5
656802,0.0
190157,0.5
678915,0.5
86151,0.5
443853,0.5
491556,1.0
93943,0.5
958996,1.0
554765,0.5
721396,0.5
586296,0.5
666149,1.0
389686,0.0
575752,0.5
107838,0.5
947012,0.5
916795,0.5
94079,0.5
830799,0.5
908205,0.5
119828,0.5
666117,0.5
398009,0.5
783599,0.5
747213,0.5
640776,1.0
531758,0.5
906972,1.0
876920,0.5
